command,scope,metric,bytes,dimensions_json
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,claim,683,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,opening,653,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,claim,683,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""1024"",""operations"":""1001027"",""position"":""501026""}"
005-sizes-1000000-1024-8-8,clearing empty payout epoch:,commit_opening,77,"{""W"":""0"",""commit_position"":""65538"",""history_outputs"":""65536"",""operations"":""65539""}"
005-sizes-1000000-1024-8-8,clearing empty payout epoch:,root,48,"{""W"":""0"",""commit_position"":""65538"",""history_outputs"":""65536"",""operations"":""65539""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,request,199,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,opening,109,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,claim,139,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,opening,109,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,claim,139,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""65540"",""position"":""65538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,request,199,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,opening,685,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,claim,715,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""amount"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,request,191,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,output,30,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,opening,685,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,claim,715,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing withdrawal claim:,root,48,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""W"":""1000000"",""action"":""close"",""fixture"":""native_keyless_mmr"",""history_outputs"":""65536"",""operations"":""1065539"",""position"":""565538""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,state_root,32,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""predecessor"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,forced_recovery_opening,850,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""predecessor"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,membership_proof,810,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""predecessor"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,membership_lookup,819,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""predecessor"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,exclusion_proof,851,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""predecessor"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,exclusion_lookup,852,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""predecessor"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing challenge:,challenge,718,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""kind"":""debit""}"
005-sizes-1000000-1024-8-8,clearing challenge:,challenge,961,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""kind"":""entry""}"
005-sizes-1000000-1024-8-8,clearing challenge:,challenge,417,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""kind"":""fork""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,state_root,32,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""successor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,forced_recovery_opening,850,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""successor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,membership_proof,810,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""successor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,membership_lookup,819,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""successor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,exclusion_proof,851,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""successor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,exclusion_lookup,852,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""successor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,state_root,32,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""historical_predecessor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,forced_recovery_opening,850,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""historical_predecessor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,membership_proof,810,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""historical_predecessor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,membership_lookup,819,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""historical_predecessor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,exclusion_proof,851,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""historical_predecessor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing current proofs:,exclusion_lookup,852,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""context"":""historical_predecessor_after_apply"",""family"":""MMB""}"
005-sizes-1000000-1024-8-8,clearing omitted payer:,activity_absence,544,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""activity_rows"":""1023""}"
005-sizes-1000000-1024-8-8,clearing omitted payer:,challenge,753,"{""A"":""1024"",""B"":""8"",""K"":""8"",""N"":""1000000"",""activity_rows"":""1023""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,1,"{""A"":""0"",""E"":""0"",""K"":""1"",""N"":""256"",""S"":""0"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,signatures,0,"{""A"":""0"",""E"":""0"",""K"":""1"",""N"":""256"",""S"":""0"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,entries,0,"{""A"":""0"",""E"":""0"",""K"":""1"",""N"":""256"",""S"":""0"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,operator,1,"{""A"":""0"",""E"":""0"",""K"":""1"",""N"":""256"",""S"":""0"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,2,"{""A"":""0"",""E"":""0"",""K"":""1"",""N"":""256"",""S"":""0"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,68,"{""A"":""2"",""E"":""1"",""K"":""1"",""N"":""256"",""S"":""1"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,signatures,64,"{""A"":""2"",""E"":""1"",""K"":""1"",""N"":""256"",""S"":""1"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,entries,5,"{""A"":""2"",""E"":""1"",""K"":""1"",""N"":""256"",""S"":""1"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,operator,49,"{""A"":""2"",""E"":""1"",""K"":""1"",""N"":""256"",""S"":""1"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,186,"{""A"":""2"",""E"":""1"",""K"":""1"",""N"":""256"",""S"":""1"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,4222,"{""A"":""126"",""E"":""63"",""K"":""1"",""N"":""256"",""S"":""63"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,signatures,4032,"{""A"":""126"",""E"":""63"",""K"":""1"",""N"":""256"",""S"":""63"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,entries,315,"{""A"":""126"",""E"":""63"",""K"":""1"",""N"":""256"",""S"":""63"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,operator,49,"{""A"":""126"",""E"":""63"",""K"":""1"",""N"":""256"",""S"":""63"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,8618,"{""A"":""126"",""E"":""63"",""K"":""1"",""N"":""256"",""S"":""63"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,4290,"{""A"":""128"",""E"":""64"",""K"":""1"",""N"":""256"",""S"":""64"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,signatures,4096,"{""A"":""128"",""E"":""64"",""K"":""1"",""N"":""256"",""S"":""64"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,entries,320,"{""A"":""128"",""E"":""64"",""K"":""1"",""N"":""256"",""S"":""64"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,operator,49,"{""A"":""128"",""E"":""64"",""K"":""1"",""N"":""256"",""S"":""64"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,8755,"{""A"":""128"",""E"":""64"",""K"":""1"",""N"":""256"",""S"":""64"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,4357,"{""A"":""130"",""E"":""65"",""K"":""1"",""N"":""256"",""S"":""65"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,signatures,4160,"{""A"":""130"",""E"":""65"",""K"":""1"",""N"":""256"",""S"":""65"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,entries,327,"{""A"":""130"",""E"":""65"",""K"":""1"",""N"":""256"",""S"":""65"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,operator,49,"{""A"":""130"",""E"":""65"",""K"":""1"",""N"":""256"",""S"":""65"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,8893,"{""A"":""130"",""E"":""65"",""K"":""1"",""N"":""256"",""S"":""65"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,8511,"{""A"":""254"",""E"":""127"",""K"":""1"",""N"":""256"",""S"":""127"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,signatures,8128,"{""A"":""254"",""E"":""127"",""K"":""1"",""N"":""256"",""S"":""127"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,entries,761,"{""A"":""254"",""E"":""127"",""K"":""1"",""N"":""256"",""S"":""127"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,operator,49,"{""A"":""254"",""E"":""127"",""K"":""1"",""N"":""256"",""S"":""127"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,17449,"{""A"":""254"",""E"":""127"",""K"":""1"",""N"":""256"",""S"":""127"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,8578,"{""A"":""256"",""E"":""128"",""K"":""1"",""N"":""256"",""S"":""128"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,signatures,8192,"{""A"":""256"",""E"":""128"",""K"":""1"",""N"":""256"",""S"":""128"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,entries,768,"{""A"":""256"",""E"":""128"",""K"":""1"",""N"":""256"",""S"":""128"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,operator,49,"{""A"":""256"",""E"":""128"",""K"":""1"",""N"":""256"",""S"":""128"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,17587,"{""A"":""256"",""E"":""128"",""K"":""1"",""N"":""256"",""S"":""128"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,8579,"{""A"":""256"",""E"":""129"",""K"":""1"",""N"":""256"",""S"":""129"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,signatures,8256,"{""A"":""256"",""E"":""129"",""K"":""1"",""N"":""256"",""S"":""129"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,entries,771,"{""A"":""256"",""E"":""129"",""K"":""1"",""N"":""256"",""S"":""129"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,operator,49,"{""A"":""256"",""E"":""129"",""K"":""1"",""N"":""256"",""S"":""129"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,dealing,17655,"{""A"":""256"",""E"":""129"",""K"":""1"",""N"":""256"",""S"":""129"",""graph"":""sparse_first_last""}"
005-sizes-1000000-1024-8-8,clearing calculator parity:,rows,8705,"{""A"":""256"",""E"":""255"",""K"":""1"",""N"":""256"",""S"":""255"",""graph"":""sparse_first_last""}"
